YY-MM-DD HH:00,Год,Месяц,День,Час,Блок манифольда|P бм |кгс/см²,Блок манифольда|t жидкости|°С,С-1|P сеп.|кгс/см²,С-1|t жидкости|°С,С-1|L жидкости|см,С-2/1|P сеп. |кгс/см²,С-2/1|t жидкости|°С,С-2/1|L межфазный|см,С-2/1|L нефти|см,С-2/2|P сеп. |кгс/см²,С-2/2|t жидкости|°С,С-2/2|L межфазный|см,С-2/2|L нефти|см,ОН-1/1|P отс. |кгс/см²,ОН-1/1|t жидкости|°С,ОН-1/1|L межфазный|см,ОН-1/2|P отс. |кгс/см²,ОН-1/2|t жидкости|°С,ОН-1/2|L  межфазный|см,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,П-3|Т нефти на входе|°С,П-3|Т нефти на выходе|°С,П-3|Р нефти на входе|кгс/см²,П-3|Р нефти на выходе|кгс/см²,П-3|Т теплоно-сителя|°С,П-3|Т дымовых газов|°С,П-3|Р на горелку|кгс/см4,Добыча воды за 2 ч |м3 лаг:(-1),П-123max|Р нефти на выходе|кгс/см²,П-123max|Р нефти на входе|кгс/см²,П-123median|Т нефти на выходе|кгс/см²,П-123median|Т теплоно-сителя|кгс/см²
2021-07-09 20:00,2021,7,9,20,5.6,16,5.5,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,37,52,0.6,38,50,35,9,0,0.0,0.0,0.0,0,0,0.0,15,40,4.0,3.0,45,102,0.4,24,42.0,4.0,3.0,48,112,0.4,3.598992,3.0,4.0,40.0,48
2021-07-09 22:00,2021,7,9,22,5.6,16,5.5,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,37,52,0.6,38,50,35,9,0,0.0,0.0,0.0,0,0,0.0,15,42,4.0,3.0,47,102,0.4,24,42.0,4.0,3.0,47,112,0.4,3.460248,3.0,4.0,42.0,47
2021-07-10 00:00,2021,7,10,0,5.6,16,5.5,16,66,2.4,42.0,55,75,2.4,42,50,75,0.6,37,52,0.6,38,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,42,4.0,3.0,48,101,0.4,22,42.0,4.0,3.0,48,128,0.4,3.1797,3.0,4.0,42.0,48
2021-07-10 02:00,2021,7,10,2,5.6,16,5.5,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,37,52,0.6,38,50,35,9,0,0.0,0.0,0.0,0,0,0.0,15,42,4.0,3.0,47,102,0.4,24,40.0,4.0,3.0,45,112,0.4,2.777346,3.0,4.0,40.0,47
2021-07-10 04:00,2021,7,10,4,5.5,16,5.3,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,37,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,45,101,0.4,22,43.0,4.0,3.0,48,128,0.4,3.45852,3.0,4.0,41.0,48
2021-07-10 06:00,2021,7,10,6,5.5,16,5.3,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,37,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,45,101,0.4,22,43.0,4.0,3.0,48,128,0.4,3.252816,3.0,4.0,41.0,48
2021-07-10 08:00,2021,7,10,8,5.5,16,5.3,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,37,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,42,4.0,3.0,47,101,0.4,22,42.0,4.0,3.0,48,128,0.4,3.310596,3.0,4.0,42.0,48
2021-07-10 10:00,2021,7,10,10,5.5,16,5.3,16,66,2.4,42.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,35,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,47,101,0.4,22,44.0,4.0,3.0,48,128,0.4,3.091932,3.0,4.0,43.0,48
2021-07-10 12:00,2021,7,10,12,5.6,16,5.4,16,66,2.4,42.0,55,75,2.4,42,50,75,0.6,37,52,0.6,39,50,35,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,48,101,0.4,22,41.0,4.0,3.0,47,128,0.4,2.966004,3.0,4.0,41.0,48
2021-07-10 14:00,2021,7,10,14,5.6,16,5.4,16,66,2.4,42.0,55,75,2.4,42,50,75,0.6,38,52,0.6,39,50,36,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,48,101,0.4,22,38.0,4.0,3.0,45,128,0.4,3.314754,3.0,4.0,38.0,48
2021-07-10 16:00,2021,7,10,16,5.6,16,5.4,16,66,2.4,42.0,55,75,2.4,42,50,75,0.6,38,52,0.6,39,50,36,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,48,101,0.4,22,38.0,4.0,3.0,45,128,0.4,3.202686,3.0,4.0,38.0,48
2021-07-10 18:00,2021,7,10,18,5.7,16,5.6,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,38,52,0.6,39,50,36,9,0,0.0,0.0,0.0,0,0,0.0,15,44,4.0,3.0,49,101,0.4,22,40.0,4.0,3.0,46,128,0.4,3.186918,3.0,4.0,40.0,49
2021-07-10 20:00,2021,7,10,20,5.6,16,5.5,16,66,2.4,42.0,55,75,2.4,42,50,75,0.6,37,52,0.6,38,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,40,4.0,3.0,45,101,0.4,22,40.0,4.0,3.0,46,128,0.4,3.387384,3.0,4.0,40.0,46
2021-07-10 22:00,2021,7,10,22,5.6,16,5.5,16,66,2.4,42.0,55,75,2.4,42,50,75,0.6,37,52,0.6,38,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,40,4.0,3.0,48,101,0.4,22,39.0,4.0,3.0,46,128,0.4,3.479058,3.0,4.0,39.0,48
2021-07-11 00:00,2021,7,11,0,5.8,16,5.6,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,42,4.0,3.0,47,101,0.4,22,39.0,4.0,3.0,45,128,0.4,2.324172,3.0,4.0,39.0,47
2021-07-11 02:00,2021,7,11,2,5.6,16,5.5,16,66,2.4,42.0,55,75,2.4,42,50,75,0.6,37,52,0.6,38,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,47,101,0.4,22,43.0,4.0,3.0,48,128,0.4,2.15976,3.0,4.0,41.0,48
2021-07-11 04:00,2021,7,11,4,5.5,16,5.3,16,66,2.4,42.0,55,75,2.4,42,50,75,0.6,37,52,0.6,38,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,44,4.0,3.0,48,101,0.4,22,40.0,4.0,3.0,45,128,0.4,2.004756,3.0,4.0,40.0,48
2021-07-11 06:00,2021,7,11,6,5.5,16,5.3,16,66,2.4,42.0,55,75,2.4,42,50,75,0.6,37,52,0.6,38,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,44,4.0,3.0,49,101,0.4,22,42.0,4.0,3.0,47,128,0.4,2.05518,3.0,4.0,42.0,49
2021-07-11 08:00,2021,7,11,8,5.5,16,5.3,16,66,2.4,42.0,55,75,2.4,42,50,75,0.6,37,52,0.6,38,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,46,101,0.4,22,42.0,4.0,3.0,48,128,0.4,2.08326,3.0,4.0,41.0,48
2021-07-11 10:00,2021,7,11,10,5.8,16,5.5,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,35,52,0.6,38,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,48,101,0.4,22,43.0,4.0,3.0,49,128,0.4,1.964412,3.0,4.0,43.0,49
2021-07-11 12:00,2021,7,11,12,5.8,16,5.4,16,66,2.4,42.0,55,75,2.4,42,50,75,0.6,36,52,0.6,38,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,44,4.0,3.0,48,101,0.4,22,40.0,4.0,3.0,45,128,0.4,1.945296,3.0,4.0,40.0,48
2021-07-11 14:00,2021,7,11,14,5.6,16,5.3,16,66,2.4,42.0,55,75,2.4,42,50,75,0.6,36,52,0.6,38,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,47,101,0.4,22,42.0,4.0,3.0,47,128,0.4,2.01882,3.0,4.0,42.0,47
2021-07-11 16:00,2021,7,11,16,5.6,16,5.4,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,44,4.0,3.0,48,101,0.4,22,43.0,4.0,3.0,48,128,0.4,2.166936,3.0,4.0,43.0,48
2021-07-11 18:00,2021,7,11,18,5.7,16,5.5,16,66,2.4,42.0,55,75,2.4,42,50,75,0.6,36,52,0.6,38,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,45,101,0.4,22,42.0,4.0,3.0,47,128,0.4,2.533644,3.0,4.0,41.0,47
2021-07-11 20:00,2021,7,11,20,5.8,16,5.6,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,40,4.0,3.0,45,101,0.4,22,40.0,4.0,3.0,45,128,0.4,2.483316,3.0,4.0,40.0,45
2021-07-11 22:00,2021,7,11,22,5.8,16,5.6,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,42,4.0,3.0,47,101,0.4,22,39.0,4.0,3.0,45,128,0.4,2.541672,3.0,4.0,39.0,47
2021-07-12 00:00,2021,7,12,0,5.7,16,5.6,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,46,101,0.4,22,42.0,4.0,3.0,48,128,0.4,2.095272,3.0,4.0,41.0,48
2021-07-12 02:00,2021,7,12,2,5.8,16,5.6,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,47,101,0.4,22,42.0,4.0,3.0,46,128,0.4,2.306712,3.0,4.0,42.0,47
2021-07-12 04:00,2021,7,12,4,5.7,16,5.4,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,44,4.0,3.0,49,101,0.4,22,40.0,4.0,3.0,46,128,0.4,2.028432,3.0,4.0,40.0,49
2021-07-12 06:00,2021,7,12,6,5.9,16,5.7,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,49,101,0.4,22,42.0,4.0,3.0,49,128,0.4,2.232516,3.0,4.0,42.0,49
2021-07-12 08:00,2021,7,12,8,5.8,16,5.5,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,44,4.0,3.0,49,101,0.4,22,40.0,4.0,3.0,46,128,0.4,2.200428,3.0,4.0,40.0,49
2021-07-12 10:00,2021,7,12,10,5.8,16,5.5,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,34,52,0.6,37,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,44,4.0,3.0,49,101,0.4,22,40.0,4.0,3.0,46,128,0.4,2.23848,3.0,4.0,40.0,49
2021-07-12 12:00,2021,7,12,12,5.7,16,5.3,16,66,2.4,41.0,55,75,2.4,42,50,75,0.6,35,52,0.6,37,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,47,101,0.4,22,40.0,4.0,3.0,45,128,0.4,1.907928,3.0,4.0,40.0,47
2021-07-12 14:00,2021,7,12,14,5.6,16,5.4,16,66,2.4,42.0,55,75,2.4,42,50,75,0.6,35,52,0.6,37,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,48,101,0.4,22,39.0,4.0,3.0,46,128,0.4,2.055672,3.0,4.0,39.0,48
2021-07-12 16:00,2021,7,12,16,5.7,16,5.6,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,35,52,0.6,38,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,45,4.0,3.0,50,101,0.4,22,43.0,4.0,3.0,49,128,0.4,2.02518,3.0,4.0,43.0,50
2021-07-12 18:00,2021,7,12,18,5.5,16,5.3,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,35,52,0.6,37,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,40,4.0,3.0,45,101,0.4,22,43.0,4.0,3.0,48,128,0.4,2.260884,3.0,4.0,40.0,48
2021-07-12 20:00,2021,7,12,20,5.6,16,5.4,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,44,4.0,3.0,49,101,0.4,22,42.0,4.0,3.0,47,128,0.4,2.213232,3.0,4.0,42.0,49
2021-07-12 22:00,2021,7,12,22,5.8,16,5.5,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,42,4.0,3.0,47,101,0.4,22,39.0,4.0,3.0,45,128,0.4,2.034648,3.0,4.0,39.0,47
2021-07-13 00:00,2021,7,13,0,5.7,16,5.6,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,34,9,0,0.0,0.0,0.0,0,0,0.0,15,44,4.0,3.0,49,101,0.4,22,43.0,4.0,3.0,49,128,0.4,1.66481,3.0,4.0,43.0,49
2021-07-13 02:00,2021,7,13,2,5.6,16,5.4,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,45,4.0,3.0,49,101,0.4,22,43.0,4.0,3.0,48,128,0.4,1.74158,3.0,4.0,43.0,49
2021-07-13 04:00,2021,7,13,4,5.7,16,5.4,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,44,4.0,3.0,49,101,0.4,22,40.0,4.0,3.0,46,128,0.4,2.00549,3.0,4.0,40.0,49
2021-07-13 06:00,2021,7,13,6,5.9,16,5.5,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,48,101,0.4,22,39.0,4.0,3.0,45,128,0.4,1.96346,3.0,4.0,39.0,48
2021-07-13 08:00,2021,7,13,8,6.0,16,5.6,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,49,101,0.4,22,39.0,4.0,3.0,46,128,0.4,1.83713,3.0,4.0,39.0,49
2021-07-13 10:00,2021,7,13,10,6.0,16,5.6,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,34,52,0.6,37,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,49,101,0.4,22,38.0,4.0,3.0,45,128,0.4,1.7753,3.0,4.0,38.0,49
2021-07-13 12:00,2021,7,13,12,5.7,16,5.5,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,35,52,0.6,38,50,34,9,0,0.0,0.0,0.0,0,0,0.0,15,44,4.0,3.0,48,101,0.4,22,43.0,4.0,3.0,49,128,0.4,1.74449,3.0,4.0,43.0,49
2021-07-13 14:00,2021,7,13,14,5.6,16,5.3,16,66,2.4,42.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,35,9,0,0.0,0.0,0.0,0,0,0.0,15,44,4.0,3.0,48,101,0.4,22,42.0,4.0,3.0,47,128,0.4,1.69916,3.0,4.0,42.0,48
2021-07-13 16:00,2021,7,13,16,5.7,16,5.5,16,66,2.4,42.0,55,75,2.4,42,50,75,0.6,36,52,0.6,38,50,34,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,45,101,0.4,22,40.0,4.0,3.0,45,128,0.4,1.85786,3.0,4.0,40.0,45
2021-07-13 18:00,2021,7,13,18,5.8,16,5.4,16,66,2.4,42.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,34,9,0,0.0,0.0,0.0,0,0,0.0,15,40,4.0,3.0,45,101,0.4,22,40.0,4.0,3.0,46,128,0.4,1.837,3.0,4.0,40.0,46
2021-07-13 20:00,2021,7,13,20,5.5,16,5.3,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,34,9,0,0.0,0.0,0.0,0,0,0.0,15,46,4.0,3.0,50,101,0.4,22,43.0,4.0,3.0,48,128,0.4,1.73483,3.0,4.0,43.0,50
2021-07-13 22:00,2021,7,13,22,5.7,16,5.5,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,34,9,0,0.0,0.0,0.0,0,0,0.0,15,44,4.0,3.0,49,101,0.4,22,43.0,4.0,3.0,49,128,0.4,1.75891,3.0,4.0,43.0,49
2021-07-14 00:00,2021,7,14,0,5.9,16,5.7,16,66,2.4,42.0,55,75,2.4,42,50,75,1.1,36,52,1.1,38,50,34,9,0,0.0,0.0,0.0,0,0,0.0,15,42,4.0,3.0,46,101,0.4,22,46.0,4.0,3.0,49,128,0.4,2.593738,3.0,4.0,42.0,49
2021-07-14 02:00,2021,7,14,2,5.7,16,5.6,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,34,9,0,0.0,0.0,0.0,0,0,0.0,15,45,4.0,3.0,49,101,0.4,22,40.0,4.0,3.0,45,128,0.4,2.510998,3.0,4.0,40.0,49
2021-07-14 04:00,2021,7,14,4,5.7,16,5.4,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,44,4.0,3.0,49,101,0.4,22,40.0,4.0,3.0,46,128,0.4,2.54947,3.0,4.0,40.0,49
2021-07-14 06:00,2021,7,14,6,5.6,16,5.4,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,47,101,0.4,22,41.0,4.0,3.0,46,128,0.4,2.539404,3.0,4.0,41.0,47
2021-07-14 08:00,2021,7,14,8,5.6,16,5.5,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,42,4.0,3.0,47,101,0.4,22,41.0,4.0,3.0,47,128,0.4,2.553586,3.0,4.0,41.0,47
2021-07-14 10:00,2021,7,14,10,5.7,16,5.5,16,66,2.4,41.0,55,75,2.4,41,50,75,2.1,34,52,2.1,38,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,42,4.0,3.0,48,101,0.4,22,43.0,4.0,3.0,49,128,0.4,2.583238,3.0,4.0,42.0,49
2021-07-14 12:00,2021,7,14,12,5.7,16,5.5,16,66,2.4,41.0,55,75,2.4,41,50,75,2.1,34,52,2.1,38,50,33,9,0,0.0,0.0,0.0,0,0,0.0,15,42,4.0,3.0,48,101,0.4,22,43.0,4.0,3.0,49,128,0.4,2.418472,3.0,4.0,42.0,49
2021-07-14 14:00,2021,7,14,14,5.8,16,5.5,16,66,2.4,42.0,55,75,2.4,42,50,75,2.0,36,52,2.0,38,50,34,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,48,101,0.4,22,41.0,4.0,3.0,47,128,0.4,2.630558,3.0,4.0,41.0,48
2021-07-14 16:00,2021,7,14,16,5.7,16,5.6,16,66,2.4,42.0,55,75,2.4,42,50,75,2.0,36,52,2.0,38,50,34,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,47,101,0.4,22,41.0,4.0,3.0,47,128,0.4,2.73301,3.0,4.0,41.0,47
2021-07-14 18:00,2021,7,14,18,5.8,16,5.6,16,66,2.4,42.0,55,75,2.4,42,50,75,1.1,36,52,1.1,39,50,34,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,47,101,0.4,22,41.0,4.0,3.0,47,128,0.4,2.531508,3.0,4.0,41.0,47
2021-07-14 20:00,2021,7,14,20,5.7,16,5.6,16,66,2.4,42.0,55,75,2.4,42,50,75,1.1,36,52,1.1,38,50,34,9,0,0.0,0.0,0.0,0,0,0.0,15,45,4.0,3.0,48,101,0.4,22,43.0,4.0,3.0,47,128,0.4,2.516052,3.0,4.0,43.0,48
2021-07-14 22:00,2021,7,14,22,6.0,16,5.7,16,66,2.4,42.0,55,75,2.4,42,50,75,1.1,36,52,1.1,38,50,34,9,0,0.0,0.0,0.0,0,0,0.0,15,42,4.0,3.0,46,101,0.4,22,46.0,4.0,3.0,49,128,0.4,2.46918,3.0,4.0,42.0,49
2021-07-15 00:00,2021,7,15,0,6.0,16,5.7,16,66,2.4,42.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,35,9,15,42.0,4.0,3.0,46,101,0.4,0,0,0.0,0.0,0,0,0.0,22,41.0,4.0,3.0,46,128,0.4,0.542328000000001,3.0,4.0,41.0,46
2021-07-15 02:00,2021,7,15,2,5.8,16,5.6,16,66,2.4,42.0,55,75,2.4,42,50,75,1.1,36,52,1.1,38,50,34,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,46,101,0.4,22,43.0,4.0,3.0,48,128,0.4,0.570447,3.0,4.0,41.0,48
2021-07-15 04:00,2021,7,15,4,5.7,16,5.4,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,44,4.0,3.0,49,101,0.4,22,40.0,4.0,3.0,46,128,0.4,0.587028,3.0,4.0,40.0,49
2021-07-15 06:00,2021,7,15,6,5.9,16,5.5,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,47,101,0.4,22,44.0,4.0,3.0,49,128,0.4,0.586893,3.0,4.0,43.0,49
2021-07-15 08:00,2021,7,15,8,6.0,16,5.7,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,46,101,0.4,22,41.0,4.0,3.0,47,128,0.4,0.583863,3.0,4.0,41.0,47
2021-07-15 10:00,2021,7,15,10,5.9,16,5.7,16,66,2.4,40.0,55,75,2.4,40,50,75,0.6,34,52,0.6,37,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,45,4.0,3.0,50,101,0.4,22,42.0,4.0,3.0,48,128,0.4,0.545673,3.0,4.0,42.0,50
2021-07-15 12:00,2021,7,15,12,5.9,16,5.5,16,66,2.4,42.0,55,75,2.4,42,50,75,0.6,35,52,0.6,38,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,45,4.0,3.0,48,101,0.4,22,41.0,4.0,3.0,45,128,0.4,0.541899,3.0,4.0,41.0,48
2021-07-15 14:00,2021,7,15,14,5.9,16,5.5,16,66,2.4,42.0,55,75,2.4,42,50,75,0.6,35,52,0.6,38,50,32,9,0,0.0,0.0,0.0,0,0,0.0,15,45,4.0,3.0,48,101,0.4,22,41.0,4.0,3.0,45,128,0.4,0.560079,3.0,4.0,41.0,48
2021-07-15 16:00,2021,7,15,16,5.9,16,5.5,16,66,2.4,42.0,55,75,2.4,42,50,75,0.6,35,52,0.6,38,50,34,9,0,0.0,0.0,0.0,0,0,0.0,15,45,4.0,3.0,48,101,0.4,22,41.0,4.0,3.0,45,128,0.4,0.572592,3.0,4.0,41.0,48
2021-07-15 18:00,2021,7,15,18,5.7,16,5.5,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,39,50,35,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.0,3.0,48,101,0.4,22,43.0,4.0,3.0,49,128,0.4,0.593613,3.0,4.0,43.0,49
2021-07-15 20:00,2021,7,15,20,6.0,16,5.5,16,66,2.4,42.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,35,9,15,43.0,4.0,3.0,48,101,0.4,0,0,0.0,0.0,0,0,0.0,22,43.0,4.0,3.0,49,128,0.4,0.554958,3.0,4.0,43.0,49
2021-07-15 22:00,2021,7,15,22,5.8,16,5.6,16,66,2.4,42.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,35,9,15,43.0,4.0,3.0,48,101,0.4,0,0,0.0,0.0,0,0,0.0,22,43.0,4.0,3.0,49,128,0.4,0.534039,3.0,4.0,43.0,49
2021-07-16 00:00,2021,7,16,0,5.8,16,5.5,16,64,2.4,42.0,55,74,2.4,41,55,74,0.9,36,51,0.9,38,47,33,9,0,0.0,0.0,0.0,0,0,0.0,15,41,4.0,3.0,47,105,0.4,26,44.0,4.0,3.0,49,189,0.4,0.7723395,3.0,4.0,41.0,49
2021-07-16 02:00,2021,7,16,2,5.7,16,5.5,16,66,2.4,42.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,35,9,15,41.0,4.0,3.0,45,101,0.4,0,0,0.0,0.0,0,0,0.0,22,40.0,4.0,3.0,45,128,0.4,0.834327,3.0,4.0,40.0,45
2021-07-16 04:00,2021,7,16,4,6.0,16,5.5,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,32,9,15,42.0,4.0,3.0,47,127,0.4,0,0,0.0,0.0,0,0,0.0,22,42.0,4.0,3.0,47,174,0.4,0.870003000000001,3.0,4.0,42.0,47
2021-07-16 06:00,2021,7,16,6,6.0,16,5.5,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,32,9,15,42.0,4.0,3.0,47,127,0.4,0,0,0.0,0.0,0,0,0.0,22,42.0,4.0,3.0,47,174,0.4,0.871848,3.0,4.0,42.0,47
2021-07-16 08:00,2021,7,16,8,5.7,16,5.4,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,32,9,15,41.0,4.0,3.0,47,127,0.4,0,0,0.0,0.0,0,0,0.0,22,38.0,4.0,3.0,44,174,0.4,0.826173,3.0,4.0,38.0,47
2021-07-16 10:00,2021,7,16,10,5.7,16,5.4,16,66,2.4,41.0,55,75,2.4,41,50,75,0.6,36,52,0.6,38,50,32,9,15,41.0,4.0,3.0,47,127,0.4,0,0,0.0,0.0,0,0,0.0,22,38.0,4.0,3.0,44,174,0.4,0.798601500000001,3.0,4.0,38.0,47
2021-07-16 12:00,2021,7,16,12,5.8,16,5.4,16,64,2.4,40.0,55,74,2.4,40,55,74,0.8,36,55,0.8,38,55,34,9,16,43.0,4.3,3.1,49,104,0.4,0,0,0.0,0.0,0,0,0.0,26,39.0,4.3,3.2,45,151,0.4,0.784368,3.2,4.3,39.0,49
2021-07-16 14:00,2021,7,16,14,5.8,16,5.4,16,64,2.4,41.0,55,74,2.4,41,55,74,0.9,36,52,0.9,38,52,35,9,16,40.0,3.8,3.1,45,147,0.4,0,0,0.0,0.0,0,0,0.0,27,41.0,3.9,3.0,47,124,0.4,0.783998999999999,3.1,3.9,40.0,47
